Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync,aligned_time,time_diff_ms
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:00.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,18 / 22,229,18.2,-,1.5,1.2,0.8,-,-,Ship,13:16:00 GMT,13:16:00.999,13:15:56.929,13:15:56.943,0.0,0.0,79,95.0,95.0,0.0
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:00.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,18 / 22,229,18.2,-,1.5,1.2,0.8,-,-,Ship,13:16:00 GMT,13:16:00.999,13:15:56.929,13:15:56.943,0.0,0.0,79,95.0,95.00500011444092,5.000114440917969
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:00.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,18 / 22,229,18.2,-,1.5,1.2,0.8,-,-,Ship,13:16:00 GMT,13:16:00.999,13:15:56.929,13:15:56.943,0.0,0.0,79,95.0,95.00999999046326,9.999990463256836
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:00.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,18 / 22,229,18.2,-,1.5,1.2,0.8,-,-,Ship,13:16:00 GMT,13:16:00.999,13:15:56.929,13:15:56.943,0.0,0.0,79,95.0,95.01500010490416,15.000104904160594
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:00.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,18 / 22,229,18.2,-,1.5,1.2,0.8,-,-,Ship,13:16:00 GMT,13:16:00.999,13:15:56.929,13:15:56.943,0.0,0.0,79,95.0,95.01999998092651,19.999980926513672
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,95.9800000190735,19.99998092649946
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,95.98500013351442,14.999866485581492
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,95.99000000953674,9.999990463256836
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,95.99500012397766,4.999876022338867
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,96.0,0.0
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,96.00500011444092,5.000114440917969
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,96.00999999046326,9.999990463256836
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,96.01500010490416,15.000104904160594
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:01.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 24,230,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:01 GMT,13:16:01.999,13:15:57.896,13:15:57.904,0.0,0.0,79,96.0,96.01999998092651,19.999980926513672
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,96.9800000190735,19.99998092649946
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,96.98500013351442,14.999866485581492
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,96.99000000953674,9.999990463256836
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,96.99500012397766,4.999876022338867
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,97.0,0.0
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,97.00500011444092,5.000114440917969
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,97.00999999046326,9.999990463256836
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,97.01500010490416,15.000104904160594
50.73281,-1.15825,-3,4.46,2023-12-12 13:16:02.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,18 / 25,231,18.3,-,1.5,1.2,0.8,-,-,Ship,13:16:02 GMT,13:16:02.999,13:15:58.932,13:15:58.950,0.0,0.0,79,97.0,97.01999998092651,19.999980926513672
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,97.98000001907349,19.999980926513672
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,97.9850001335144,14.999866485595703
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,97.99000000953674,9.999990463256836
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,97.99500012397766,4.999876022338867
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,98.0,0.0
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,98.00500011444092,5.000114440917969
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,98.00999999046326,9.999990463256836
50.73281,-1.15825,-4,4.46,2023-12-12 13:16:03.999000+00:00,gps,50.73281,-1.15825,45,8.0,0.0,0.0,gps [GPS],00:00:01,0.1,0.0,,,,False,19 / 25,232,18.4,-,1.4,1.2,0.8,-,-,Ship,13:16:03 GMT,13:16:03.999,13:15:59.913,13:15:59.936,0.0,0.0,79,98.0,98.01500010490416,15.000104904160594
