Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync,aligned_time,time_diff_ms
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:34.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 29,142,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:34 GMT,13:14:34.999,13:14:30.836,13:14:30.844,0.0,0.0,79,9.0,9.0,0.0
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:34.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 29,142,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:34 GMT,13:14:34.999,13:14:30.836,13:14:30.844,0.0,0.0,79,9.0,9.005000114440918,5.000114440917969
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:34.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 29,142,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:34 GMT,13:14:34.999,13:14:30.836,13:14:30.844,0.0,0.0,79,9.0,9.009999990463257,9.999990463256836
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:34.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 29,142,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:34 GMT,13:14:34.999,13:14:30.836,13:14:30.844,0.0,0.0,79,9.0,9.015000104904177,15.000104904176581
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:34.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 29,142,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:34 GMT,13:14:34.999,13:14:30.836,13:14:30.844,0.0,0.0,79,9.0,9.019999980926514,19.999980926513672
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:35.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 28,143,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:35 GMT,13:14:35.999,13:14:31.818,13:14:31.827,0.0,0.0,79,10.0,9.980000019073486,19.999980926513672
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:35.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 28,143,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:35 GMT,13:14:35.999,13:14:31.818,13:14:31.827,0.0,0.0,79,10.0,9.985000133514404,14.999866485595703
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:35.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 28,143,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:35 GMT,13:14:35.999,13:14:31.818,13:14:31.827,0.0,0.0,79,10.0,9.990000009536743,9.999990463256836
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:35.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 28,143,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:35 GMT,13:14:35.999,13:14:31.818,13:14:31.827,0.0,0.0,79,10.0,9.995000123977668,4.999876022331762
50.73282,-1.15824,-1,3.75,2023-12-12 13:14:35.999000+00:00,gps,50.73282,-1.15824,47,6.0,0.0,0.0,gps [GPS],00:00:01,0.0,0.0,,,,False,21 / 28,143,10.2,-,1.6,1.4,0.8,-,-,Ship,13:14:35 GMT,13:14:35.999,13:14:31.818,13:14:31.827,0.0,0.0,79,10.0,10.0,0.0
